Stage,NodeId,UnconProb,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10
5,824,0.009349999999999985,20.92061321049798,22.88125907658616,33.67414784220257,19.372763700436902,22.16633911733418,30.522105053136162,20.1643156733553,20.475178924414365,42.30023298525528,19.011962703260178
5,212,0.01299999999999998,19.79494172012952,21.51477449436444,19.618172360515004,24.831578584635107,39.14350102687458,21.148044482688285,21.786859254157264,22.418679677464954,20.06317467776961,43.47665862475501
5,266,0.011199999999999983,21.29130042602536,20.700263399357475,19.99508028001128,21.58207718132712,19.727242379852747,40.35701609292896,24.54476346208564,22.385127327896775,21.775008401265577,45.268763082340826
5,671,0.012939999999999983,19.887198768578255,22.444188109823305,21.936227055359705,21.037232990150983,19.31583074191826,34.12528214732782,45.9640864377841,22.01828823754126,21.616779185438695,19.917334735939882
5,743,0.006599999999999989,23.606220851039136,39.98275752775048,22.346520375486232,25.33118614954196,20.601768531561003,22.338960136166794,24.53450694967107,58.24478582786529,23.343514335958506,24.084545104494346
5,473,0.012899999999999983,32.33163301923488,18.597685790660435,22.095283732524354,18.189130628751887,17.69061707722007,19.01672543584442,28.59765558849504,32.86741163019731,17.978416162638702,27.483736282147675
5,509,0.00848999999999999,20.890573331517935,32.822232336233284,35.57586032809182,22.108109906305547,49.24429964951236,20.081170279903485,20.64710947763131,21.868200731327697,29.688897460936715,24.058820647910853
5,95,0.004179999999999995,21.133187016806634,46.10672542222208,22.59660263377797,24.512421927627397,30.54995149760511,58.22822622379273,25.441509039771876,24.538211484410567,23.58196405950504,24.086893938448277
5,464,0.010279999999999987,25.18651871175026,46.68587059300573,23.28972467207065,23.46102489259247,21.786621989502912,23.072312804683342,20.99803254482914,25.40414015627922,21.466700243206724,44.498316023558125
5,572,0.007939999999999987,26.197915982940806,21.808609502297585,22.47684249857494,23.652131156553278,44.33399252825397,23.333980465572076,22.900052269514358,53.09877597359248,23.896219306650586,26.89563259671384
5,500,0.0035599999999999968,40.92650347436748,48.12710238624236,27.281502097903605,38.761575075568324,22.772410992031823,39.279411707808514,22.291600381069106,22.39534115981118,21.785490245663084,22.33823978351321
5,14,0.00711999999999999,21.50076631861978,18.810671287224984,31.595773591575625,58.862744712019754,20.77495323641137,22.029042101259794,20.234396834896234,20.56074673463133,21.801603112182114,32.44082644212186
5,122,0.007989999999999988,23.7042637226019,21.55648830505614,21.721504534154484,21.790658855940237,33.83237195107281,55.02931163348726,19.23927221147863,19.95997986857828,20.499534123005667,29.112716965154394
5,518,0.012269999999999984,19.87201296675237,21.554545071776595,26.56193368634944,22.61474963792535,43.84557196747119,24.64088012898922,40.05863431539739,23.94526197886399,20.0998844789507,21.626606764612305
5,617,0.011579999999999976,22.56603791799455,19.648191299844004,32.93246274939364,20.816626824214996,28.70394499225944,30.702869063316122,18.434353317292206,20.435076911364863,18.595164659745794,36.185203249052364
5,851,0.00842999999999999,19.67826759130426,20.66487608174908,32.69550142202149,20.456841353164002,17.723724027830933,52.14465482217241,23.1762803353274,19.11940065025946,21.420349248861815,22.3348794292964
5,437,0.012449999999999987,21.30411416531278,24.46978970766639,30.49766584339467,21.059181706204857,23.417539344655154,19.059943934542684,33.02941583647118,17.668234956090014,19.03172458332428,36.78859497999792
5,734,0.013639999999999987,19.011481626682148,21.18518272635942,36.2490561517066,21.48485246833503,20.33653887826924,29.107994783533872,20.58388546441465,37.740397975488406,19.554360180192333,22.232108330884746
5,860,0.006599999999999987,24.20524527778479,28.35681894922692,52.33983048970217,26.694240971797512,19.190188829298492,21.697120712947925,22.061133802370637,34.003525183439486,33.17013002782858,23.67450055160471
5,113,0.00840999999999999,23.944426818737245,21.004849118726412,45.491486855779186,22.27403909557162,21.44251791530154,21.71097034763115,46.98333357090941,26.110731326885414,20.622787300524838,21.66979520833733
5,725,0.009129999999999992,22.692737571854124,30.31848952588228,46.752954184864564,20.13311692677559,25.183606705324998,36.16520233876917,20.812203587629007,20.299486016191832,20.026775370748783,18.841495509336035
5,653,0.009129999999999984,22.180089634385027,20.436320074522744,52.455366098522994,19.932672789518872,31.029965926158717,18.310152132212412,21.093344931010392,28.707854031118664,18.12062715123246,22.356635912943123
5,257,0.008589999999999993,19.326736545650963,16.412787105015276,47.231710741869094,20.915463128941624,20.25091826933506,20.886247448829536,23.791121463691777,18.461085021896878,34.08432111564405,22.907614810225464
5,149,0.009939999999999985,20.234028339744267,21.0164428378798,20.837494789748575,21.61970547369138,21.03686878602425,22.627973481935282,40.20787470938328,47.02240886608148,21.359057781673265,26.747296251867102
5,608,0.008449999999999982,22.3209713136641,22.305205387011483,21.023621029010666,38.42896383923041,25.742846910734134,21.058980004972106,54.99927062431065,22.674899597666947,23.068949231005213,21.82121298785477
5,302,0.005039999999999994,53.3383667020661,23.076151592798393,52.11698002342666,27.709405891287563,27.61994447655356,25.550797111708132,28.229844330973435,25.76382453917421,22.731527134511758,21.650301494157723
5,410,0.008089999999999986,20.965896585448714,21.529071202267925,21.322027903534583,22.81101078359099,21.011087476028216,22.33788850294842,50.638533755055576,21.974675462968978,24.791563352725277,43.4855279109935
5,869,0.006779999999999994,23.916816883291162,25.590674487854102,65.32797561950007,25.50764402823679,21.197168198274618,24.3813363246991,22.45876275606337,19.36258519538414,21.44431498922758,33.19608128045716
5,194,0.0039399999999999965,23.544862457972208,21.957299920986802,83.40899908798116,25.395369988739922,27.59932662331623,25.084440102917632,24.977543881068634,28.67568039283958,26.713387479057737,22.729961969248464
5,689,0.01087999999999998,21.644408447397424,23.471570233870462,19.979094165685638,23.35118271828192,59.10262893748965,26.723221067191915,21.874704383255974,24.669362149208926,20.961915671057945,21.249381550474286
5,104,0.007069999999999991,21.362264482128285,20.21447276149572,25.143366442918065,25.166854906705623,35.40963543022025,19.279098429246208,38.640701895295926,19.847220510651944,42.518425508178055,22.082803902666114
5,833,0.009709999999999988,24.49687851723664,48.03568471976799,21.50835118804143,24.126438835109987,21.388755794476534,21.71259125975793,44.06125414300427,22.153128824668702,22.068985947877252,22.050765242103164
5,554,0.0041999999999999945,26.80541986407165,55.96129055527892,22.497683695427874,24.325265737556304,51.56002317165903,23.278446501071585,24.806123233081387,25.11755419710723,25.456978369010283,30.377503893243297
5,455,0.005749999999999995,21.121489469923663,21.22219554262261,22.63570871870861,22.166829281765406,25.120086613204965,57.251119205238346,24.59872101040263,22.99639872990486,42.4194553215274,22.194880053287687
5,32,0.007959999999999988,21.859979784773625,20.537522076126237,18.830094529837176,30.029969376568342,21.396803356500367,40.68518728403111,20.379296113052852,44.95619291987187,20.452413627920492,20.936788749833518
5,797,0.00702999999999999,26.250055122862396,25.56505220052699,23.56447334252111,21.295704118361325,24.93473354192147,23.106037048994626,75.87450961846248,26.27125670526973,21.94607909055144,23.462525009601592
5,320,0.005239999999999993,24.055990059676112,24.102335442203266,28.82561002825368,18.431893260223838,25.286902188716905,49.33627154429765,27.35602767330879,47.5311308345856,25.251671479991504,23.368536498320413
5,176,0.009179999999999985,23.40704229988033,20.19458224834118,26.87608852048623,22.38616379441822,23.071958655992344,21.694892828781956,22.01916678036556,69.6397388410501,23.526674097942127,22.47272049430549
5,788,0.004279999999999996,24.76128051486485,82.9727214991348,29.50002095177221,22.389937970481906,24.811566739881137,25.52269417438872,26.035662149432852,23.62934634321176,24.289967639473183,25.89837936176155
5,752,0.003139999999999996,26.605017809249855,22.168677359860798,27.314609816036842,63.16339559045452,20.258980395179613,45.07037421737658,36.13333895049073,23.744276253112996,26.442437904031337,25.452975489687244
5,887,0.009469999999999989,19.742073037001372,23.51601064215961,24.4722840505554,25.472651794513702,20.7804777115615,21.51242763530252,22.45028816235235,40.40692472439394,22.88021610436123,54.555286466999554
5,482,0.008159999999999988,24.726894246881585,24.24743779256635,26.517880673889863,27.361078904132185,26.386609964350885,25.513106434548188,25.190459054704036,21.74304367645586,22.841732878234318,74.14679235094347
5,698,0.0037499999999999964,25.34556159142593,22.848094678196986,23.829732735598423,86.58501819814046,26.31009682945071,23.5120156929444,23.451733731095292,24.955125484565315,25.340548778593597,23.031754321443426
5,329,0.003109999999999996,23.929859280038883,29.089154323217777,21.799707905014532,26.589239344176637,24.52746866120582,22.020806213142464,25.407834903654614,24.48647247361317,87.4036999410045,21.454109599083385
5,221,0.0046299999999999935,22.304815667323773,21.809804033379834,21.565241779811835,23.261480599841523,51.91395382805955,23.607474152717067,19.951985336439503,22.98626118004064,53.32618071269041,22.565531885740512
5,545,0.003939999999999994,23.248182374616356,21.819902366030515,21.688296608635394,22.0346377707107,23.498131485053555,34.78523434755504,24.43310939000904,23.226609782220457,68.29472166497084,30.676488894338902
5,68,0.004159999999999994,23.535050631205237,24.879122663890175,42.347455499636496,25.490333604896335,22.766017021500605,20.180986277957476,20.74005344598605,22.905163434775893,62.718850928646084,26.199449185495155
5,203,0.004149999999999997,33.151736891500136,22.92242593378039,24.6242364471378,23.930504618638395,25.014796233119203,54.38842889076102,48.0193165339807,23.684185170073345,21.56565392059692,27.138732108164543
5,5,0.004169999999999994,24.308035639916746,24.28886876126431,29.465957469702925,25.178206851321477,21.74418712826668,24.760226869225182,57.84349390649585,23.02841933348378,49.60125241505921,23.05644894988311
5,311,0.004489999999999996,78.55596026856686,24.61980203074586,23.4561922688247,24.456762292143612,24.183545144825906,24.530568518790513,23.93476917739957,25.424348771752655,35.86633380143037,26.005058855232488
5,23,0.004029999999999995,22.746508973249178,22.045184079246546,24.740507957579617,24.813253754624668,23.22517781570696,85.69091494176962,23.167794443063745,25.83531589428605,22.92376040783981,24.37226539800358
5,770,0.0046699999999999945,25.790302144129956,23.152240976521963,26.61586392095556,24.01710392033096,81.81303068205516,25.00112345170843,26.374931026874478,24.077798088306352,23.980808250613094,28.28460816082664
6,636,0.011239999999999974,32.18791872480615,44.961900673420615,18.559024679638167,23.869613235429355,19.77784117231335,17.312661079041877,18.16603052571696,20.80073426915834,23.92672096509122,17.55000609147657
6,465,0.007129999999999985,48.93174844386939,50.05812439377623,27.900380833793236,21.382376260442424,20.92974479043536,23.255807541398912,22.46329552603933,23.3202356596506,21.994342557991494,27.121293405879115
6,870,0.003969999999999994,41.24313430744858,25.134687200195764,22.59733285746904,21.348440238691364,40.5916326912485,22.53592900880615,49.64409334400831,22.838091263054935,21.428423626631286,36.9634389955309
6,231,0.014729999999999967,42.70100605412634,21.510452072088285,21.111963226305676,20.81443035648029,22.48301886431593,20.978883087547732,21.84988285078933,39.43386562935697,19.046363275318743,20.902257997745032
6,186,0.007439999999999987,73.08123626486207,24.913150358425195,22.241607745400177,29.93985354944537,20.443003067059532,22.07881993976169,22.564339817232007,23.382386796662793,21.416584043333376,24.608793930265147
6,834,0.013059999999999978,21.09434439970365,42.53658366025899,20.202680401175456,22.693629347098685,21.064663820387228,19.389213034379715,38.12256687151632,21.65724601354985,18.395383880775093,19.600864758646477
6,312,0.00610999999999999,57.858946563975174,23.237949400596808,20.466429809466955,23.493482063551962,24.002888617915392,22.754096587561552,21.225128794793196,23.72075377064774,50.88981156662634,22.63037759804258
6,303,0.007339999999999988,50.20523637825391,21.95635145156132,51.440858015028304,31.303057939672417,24.84749033349456,21.126939975214825,24.4859642486889,22.86253502096241,21.410106740646242,22.561696766985385
6,510,0.01099999999999998,21.160580863946567,25.07957810231462,45.39408783376287,22.14883860350194,50.16219477260643,21.305429650956388,22.474185577555318,20.236948119632302,21.894097832842903,24.542255931736943
6,240,0.016309999999999974,35.72974070658537,21.188926664160036,19.31657173818056,36.85910180207756,19.682645162026592,20.729907431135757,20.262092477979717,19.794817112601333,18.104005496308453,18.938435847299672
6,438,0.004549999999999993,24.672693287274146,51.605131793881434,26.46778162232534,23.096400326908466,21.037261005028494,24.689587454914385,60.896017949982934,25.11501274544266,23.31713656692017,25.168906257856364
6,897,0.01273999999999998,37.02132299567606,25.17900627069127,18.36441965765793,19.036119651112482,19.24715939798025,22.450323018766056,27.85594040317298,17.17957325518508,31.223542140017884,19.30739383241561
6,249,0.015229999999999973,19.52597030615741,42.1713908168089,19.318164070396822,18.397788477537603,31.82825264304406,24.21643755833638,19.324513714907198,18.627088425833485,18.327540288940778,20.637711221630727
6,420,0.009209999999999984,25.112756012105148,30.114025673352206,18.879049079073,61.0486893064762,20.50031686022908,22.264741124624422,21.561693174684198,22.07663950332831,19.552462203980376,21.39076387940344
6,276,0.00720999999999998,20.213819043442196,48.61617000691059,19.771962177815773,20.78303833886704,23.919712167914128,30.64737920747053,20.14569270200623,27.293807352800226,41.29690571512502,24.813858978877736
6,591,0.0046899999999999945,61.32136826154984,26.816473541830483,21.569290650431522,22.577697435559323,38.13770730249812,37.066690932532026,21.783997839556015,28.915398318635507,21.96670163896867,23.08696657815503
6,204,0.0028899999999999967,96.94655462942364,23.854472923768412,27.355297581572756,23.512005641008326,27.0800703195028,26.83883747111401,29.385145749190244,23.952946435567114,25.518416244523323,24.347802078245284
6,87,0.012439999999999977,38.52434035434806,23.224176919070313,20.179860315984484,19.490606491909134,43.59700493806456,19.02792162987937,19.460752820724316,19.70115033178972,20.34799337098846,19.350987794975467
6,492,0.010379999999999978,41.791115184844266,19.675476153702228,20.214438902437685,22.28723390044716,20.603440015903672,20.61589828453278,48.79265462603853,22.968251111736006,20.31011194562433,19.446414478839813
6,339,0.007919999999999986,22.036908579316083,73.97211317470239,26.10922139279366,20.29292834613587,26.313760612867018,22.35003469646515,23.025099225552506,22.48855455570898,23.899077812911326,22.31582179381451
6,582,0.008959999999999982,47.514560991287894,20.16196619770644,23.381623192177894,23.475404917412614,26.438086175404287,23.075055803064195,19.31377778363838,23.264245010570917,22.795953464258673,46.344445828845664
6,690,0.0041999999999999945,32.43907471003089,23.655923134825183,22.047798046813945,44.869093070223,63.183821062265096,24.147193551672714,20.699504065969673,22.795049102794383,21.782936037706364,26.247689928277712
6,807,0.01820999999999997,28.403259561514005,22.228639641781285,39.28301331165283,17.170777865101048,19.777422919388684,19.21992449621671,18.33766253529079,18.28201557251925,18.47318915480911,20.368732443823546
6,168,0.013149999999999978,51.57671826468764,19.043471817370555,21.625740124427644,18.59626486346337,20.256528837852898,19.443409695943494,20.019657001268193,18.550813312945586,20.709011805936743,18.62199044097935
6,879,0.013069999999999983,21.464690981780176,38.09885182574708,24.429379202675282,24.50644651137687,19.260716580693085,39.973427039051955,18.251631657165248,19.38153530438058,19.836142882442275,19.682690368232418
6,618,0.006789999999999985,20.775042474661944,23.052147938320008,24.63511067440028,24.710792175467695,36.897310234048796,42.51785029877153,22.259153006305,22.114352229393575,20.984875100534726,50.36541548253899
6,267,0.011429999999999977,43.16608898587762,19.481040489667443,23.701649411123206,22.06477149744265,19.8114450916689,44.88094566791239,23.940214155613084,20.24982462483177,20.76217295396501,24.13671594872968
6,555,0.006689999999999987,24.05023887997167,54.82689154628446,21.311309605263297,21.570973982903627,32.657384782940646,20.636499174085298,22.700509834703666,37.75272334911181,20.805813895885866,38.198576345154265
6,672,0.015329999999999974,19.185149178160838,24.16700002771608,18.326766246721007,20.12685017807202,20.147511671897973,32.77886105679123,32.56200940695633,19.909921364904804,16.974301203716553,17.025399216597723
6,78,0.008679999999999986,35.41068679523006,20.419321078282824,38.29963997047709,20.683440762681215,25.133646570699078,20.11030061129896,20.118175651538685,23.545564649288384,42.40604654517124,25.459770437451446
6,600,0.010579999999999982,22.978052718857978,17.7446270459335,19.200325092845134,18.544196698127237,21.504271895101112,32.93074495620902,30.162456073785464,29.42391261822846,39.728579153212564,20.483173165390888
6,294,0.007189999999999986,21.03382554292396,56.78811212982272,27.796345983701116,42.048631353691654,21.08184444658873,22.539029774586005,21.882671143146155,25.06863660473822,21.711725346693836,20.54312636132368
6,708,0.02418999999999996,17.955864800242814,22.887084220744942,17.196449172453217,18.099043065191943,17.630099332565973,16.546535428603057,18.15098338901414,18.608713004683022,17.01075133434709,15.310082979914132
6,825,0.008139999999999984,20.40656287717352,39.69342185870438,23.642540024114695,20.37285840568285,21.285909164603932,18.911044903976357,31.500073510423412,19.664304383088297,47.337672369982464,20.879581569744985
6,537,0.007149999999999986,25.652830714758537,19.891160484930722,34.19894512302889,61.56871323501112,21.411786865572022,21.155513266023537,19.414973646531713,21.180793609122517,33.712321912742105,21.88108663984747
6,195,0.006449999999999989,23.856544018434615,21.936827054637146,58.46004744439003,23.66572737194294,23.341982750952184,23.625836350416847,23.924039542317278,48.28602482461578,20.304229629117152,24.070117456732355
6,474,0.012139999999999979,31.316509092465278,25.726404241163202,19.922298772594377,19.128761654094635,19.158148470914636,17.200952287382496,27.681900820439996,18.748131833754194,19.155004683475543,41.28180910991789
6,735,0.015899999999999973,18.535687085834567,16.597350563930412,35.08291535452929,27.941932094320883,20.388581130821613,29.395779381376745,22.041009537235485,18.14171284908718,18.182290343365562,19.85558585439545
6,816,0.014439999999999974,17.474872171904938,42.66149796613924,30.082473567584117,17.306539571371978,17.751470279336218,18.36171385363602,18.82821204924641,27.660463711091015,22.490875836652464,22.970844109113475
6,726,0.009449999999999983,22.402857230072037,22.621004071669667,28.69322482531233,21.716790311584237,20.980656773279282,42.579554065926516,18.787220150082003,18.106317358143915,44.329424065992534,21.3027102797313
6,528,0.011489999999999983,21.88214368332412,18.780945422380984,20.19298315597179,25.518789987148782,39.71309527000454,36.38250916016028,18.320531219476266,18.517042941988553,19.84410753684954,19.150666797039996
6,375,0.010689999999999976,25.34556874906564,20.265983843883735,21.14684554590677,44.8692240661935,39.96281914741518,19.58861752434396,23.583868672740433,20.140955937880747,22.060779903999915,21.196833324000377
6,780,0.008819999999999988,23.209895502993096,34.279494942874514,19.95224359725589,32.991381545313246,21.63914482796835,18.559950246712567,20.174723778541292,34.46917360805975,19.10174183780225,34.6075267634877
6,843,0.009349999999999987,23.33887192407729,28.086402858410544,77.55780342155344,22.224534814706832,22.860986854819203,22.882761630879433,22.216674131369466,21.17422905264995,22.127193115365387,24.912739347243683
6,429,0.006949999999999988,22.9056877981411,26.506924411697792,33.21700879096881,47.05773470058582,22.238473786604217,20.136432527210356,23.934269179965195,20.582939625777072,23.31156532689436,51.2442298709834
6,321,0.005039999999999994,23.288679176805168,55.478679302932484,21.099511355962132,24.401283205645715,23.510430614811227,51.80784920685995,27.05119769817554,22.077881197120362,21.664455223048993,32.42381703118398
6,861,0.015049999999999982,17.806275431086355,20.050415736446077,46.983051585180114,28.84622774197026,19.9291645687567,18.116579701939955,17.908331221631084,23.93787314654784,23.742072392114515,20.64932573618984
6,96,0.0068799999999999886,21.925123306126864,21.87611816759873,21.283129902116443,20.641111647079235,50.991452305980054,47.61074063034285,24.339871363053195,28.142252889302846,26.767032023990566,23.206926612357034
6,681,0.019039999999999963,17.0165828183805,18.53051395078432,20.04060114079393,17.47675380717286,36.52566322783819,19.32726606054331,19.34186228104453,16.878448172449904,21.512399772197263,18.714870919651045
6,213,0.013979999999999973,18.56202502398415,19.26145298715864,20.015289373639146,21.354402361375246,39.13159836090854,18.019540219138577,20.891857373978468,22.767473278691657,18.504784504154603,39.353859891199136
6,753,0.006179999999999991,24.163942884596153,21.752640705309485,20.088757466228206,44.82963710241395,22.51848131082157,28.92456162566709,35.09481425140227,25.099288937899786,45.927396971127855,24.11551107290162
6,627,0.016059999999999963,20.87716076404492,18.615969415518194,26.660985143302863,17.709861735531682,16.61800432420185,16.80087454236138,33.35857911679592,21.47279913725804,16.50669036417989,19.51093220340158
6,483,0.012969999999999971,20.655923699635238,21.79648384966052,19.990244733642633,20.499432713206282,23.108198836268322,20.42600351685409,20.364395251721614,19.791049262575477,39.55663952369034,47.10625568058431
6,222,0.007439999999999987,22.961258721333635,34.69109751671193,20.23300972123758,21.843153657603978,60.37933055197019,21.74378864478331,22.029440437211232,18.87885403102169,34.49409621750305,21.436983574729275
6,60,0.02067999999999997,20.482460486360363,17.02851985659626,17.41704921543552,19.243180165406105,18.531118905791338,34.13302561281497,16.281246073396414,21.113542762867766,20.643960592883612,18.818003928682057
6,762,0.018259999999999964,23.15113774764906,15.45594856063097,18.24282667283529,19.092884215328308,19.367864023667412,16.89391625683819,16.8791580390327,16.09940059187475,19.497158426236396,29.418678369191163
6,564,0.016659999999999977,25.3101215248372,15.879277961301817,20.127520597339412,20.441577667527273,16.79921175731956,17.488811300595682,19.72564788718234,31.667978271359146,27.395125842328017,21.215434349672808
6,159,0.015279999999999967,18.805095143802795,25.46101640971149,18.07498182790557,33.83775528103564,21.29878368472561,19.63699341768389,17.958255391636193,18.95860013036822,33.916468367784574,19.084604936779595
6,357,0.017819999999999968,19.27547244552564,18.70538271427971,20.194613086846687,16.503579732056476,19.78743276559106,18.157530169913333,18.00954865486825,19.336846279691613,41.116788251353,19.836034347172458
6,519,0.013489999999999976,19.819875166361403,20.64532112270167,17.965950586744604,18.17221371664532,18.504084115123288,33.71014081101628,24.123592005580285,18.820168918466077,18.824258291327855,41.06486604635881
6,366,0.014789999999999973,16.818097893455338,20.043712047505633,17.77967661019551,22.936465337513724,18.28053272024739,16.781288459861724,36.95534049972993,17.711922063769837,29.41173499903084,22.110961230213984
6,663,0.010709999999999982,20.192987250190306,18.279679222419475,18.045233965587496,42.89743719873616,19.17761527128459,26.340208476710025,21.451393539241796,21.13577261740053,23.127199508474035,38.4229703029554
6,177,0.01668999999999997,18.716688781178593,21.33912549494464,18.312128332599762,21.80806249526889,19.60361561079993,18.81340502039386,18.30775294511633,46.9199461193684,19.32983963266788,19.75055553073608
6,15,0.018089999999999964,16.10623159636228,19.324033659206066,21.055858607261694,41.39305552059437,20.20300520372069,18.22966609905773,21.12523706450784,21.20371660412961,17.461534955410517,18.733497652643415
6,141,0.01560999999999997,15.010989978639225,26.095151305799106,21.708183151276483,22.2106500461569,16.41962994600452,19.641093795681233,16.776301636660346,22.913544271297475,17.64160071601339,32.847686651328175
6,285,0.007339999999999988,24.322631736079966,22.35018458193214,17.75720872652205,18.495080402953672,21.60470929025759,55.48450911355028,20.698489651216907,34.907236251814275,22.673923371553816,21.228537422048124
6,798,0.008589999999999983,22.63140608225324,22.533794846245748,22.272518202491344,46.75767188513655,23.74371019540718,23.16237394186334,52.55083667668018,20.762897193200782,19.774722636697728,22.0205630959373
6,384,0.01565999999999998,19.227996670497845,19.89699488983698,29.903287124250344,16.966820996087016,30.74299025385407,19.78930884658408,20.076766076108317,33.72458322662626,18.82302143355397,17.707832404837205
6,33,0.012179999999999972,21.715759285083156,24.401661596944844,21.60074049888515,20.425244885121174,21.449984445062697,21.98900948458696,41.54024705928742,46.975012809343255,20.60493405663031,22.902453630054755
6,348,0.008399999999999984,21.14059036496307,19.708549148226282,21.73788469295017,22.50956130277815,43.05648575363804,21.501378294614586,21.89584072460118,21.596757276644198,54.909684123091964,22.38406924494108
6,330,0.008089999999999983,20.14089359372804,23.14449103654329,23.630629901098168,31.40802067990447,18.808759245850165,21.09677135697835,18.613211959827034,24.85356131211774,57.77103585069093,20.302207322332343
6,456,0.010369999999999985,18.629338668758244,19.06632332618664,22.680310302754155,21.028895675798196,20.408983022261488,58.17815644215962,27.317385385139755,18.076469622055924,23.659204008004764,22.968752371428973
6,105,0.004089999999999992,26.156284468108133,27.214181994466955,23.689563573808016,24.235637532710953,22.050710853982803,21.645828716447628,30.235323705698303,26.314973187459056,80.2521013389144,18.67934373558654
6,51,0.01085999999999998,18.90351210493183,18.61363387397097,20.3078256959376,19.181313010432568,18.988843511264616,30.43966638284554,53.17714096356314,22.28799786718958,19.358184991106327,22.054128636706704
6,69,0.004099999999999993,21.01753648080509,22.082259305632387,24.970001670260796,20.136153000474796,21.78421298164473,29.97993745971821,20.798005133589175,22.564553710690667,73.65612990469614,34.54538203159439
6,744,0.010889999999999974,21.5875262682016,22.627634428468376,22.830937800684776,23.273544732157237,20.0829050741266,40.82797235270082,21.28391453819289,48.25235616309609,20.451188245687593,21.26022483488225
6,132,0.008189999999999989,21.81602376232163,22.772551255028397,24.15155972801371,52.41353373965812,24.345642451969127,51.2556345690537,24.243833642916954,22.478977293515324,21.657635964617317,21.695148042849176
6,888,0.010139999999999984,21.286327118045733,20.702832608995095,21.752430365049317,24.0464941966596,22.113403807620077,22.965188700243587,20.741766616872393,42.70079043874847,21.889559562092465,53.92320656870552
6,150,0.008619999999999985,22.657497693140073,25.036837221595068,22.203249016828,22.22814940039364,22.45795959109213,22.098196180033593,21.083984015501525,55.46292319154491,43.716406027491864,25.83354393713505
6,402,0.010659999999999979,19.5447166750427,21.113838992408887,19.837691103237564,24.11741199746264,50.460307887750986,19.057849816335732,20.838469384386563,35.75717089445758,25.316953439890966,20.654995777044157
6,501,0.0033299999999999966,28.579380221500557,34.03261698642198,25.969238980156323,27.63017538134271,19.137387587227046,74.39987184790219,20.864331639455948,27.823846458362492,22.493367983036844,19.607868748421236
6,645,0.01305999999999998,19.619582598271595,20.858340161639795,20.58329626218315,21.115930648975944,42.26063863044147,21.480178023828405,43.70576535635177,20.62431023225044,22.29133525821154,20.320476720303517
6,393,0.010059999999999984,21.201422829785965,21.89932132445522,40.64259395293486,19.27781103926904,20.879300368026463,21.887748825046945,21.423573140504978,20.960396603345583,20.611993843620404,54.24245702816686
6,447,0.00956999999999998,22.85028744904906,22.930967834040754,26.309310078179916,49.24840917491159,23.974986672487848,21.088094131731747,24.439523160599464,47.747025011795806,21.443762695222045,21.597192618020998
6,699,0.005189999999999994,24.337081147223778,22.57186163592809,23.04059596326825,89.40602863624062,25.331354323937628,23.35165028773965,26.971251308034052,23.117845840372855,23.944703629824954,25.135440555468897
6,114,0.012299999999999978,20.32537077837134,21.303502571889336,44.65436988682165,21.52664859658587,22.105650782917394,19.753922361928133,42.600723841586415,20.816616436222525,22.86637364301878,23.73789382697214
6,411,0.007669999999999986,20.312756060419275,23.073260158172204,22.31558059426432,21.492846837441103,20.665156333206852,23.943201127784498,53.142892193334795,24.529963970665147,27.414231504364615,46.96484186044298
6,717,0.00714999999999999,24.387574371212253,25.35436822488559,22.8051326858896,24.03534168308572,25.248477457012356,24.68399669303391,24.2719939329405,22.114231527063257,23.071280404048494,85.60684317883556
6,546,0.0013099999999999984,24.533625503080106,25.077763658725672,24.45815022917378,27.06831284218479,24.640055051530148,27.20116263636351,24.472253155746344,23.828345190943086,110.44581765202848,26.19023310973848
6,42,0.00506999999999999,25.571930803836214,22.602591180189556,22.56944373790447,21.501316120728724,25.340078457051955,24.52560171820192,56.48285153422085,23.696906187885414,51.121428943502295,20.953739148804484
6,609,0.006549999999999991,24.396952812635938,21.870138321379873,24.05741324478827,23.47068407000485,24.635552072030134,23.935979681650583,84.07787132585285,25.67753671439054,23.2462781274499,23.942651939323152
6,852,0.009609999999999988,23.77887391310832,23.084472128247647,50.83321338938656,21.569812238627172,23.936401035624993,46.30258675529723,23.086172974802242,23.05214620480358,20.179524230389024,22.355146887206676
6,258,0.006039999999999992,20.42354636007077,22.113645326837997,57.9034339992334,21.778531847308642,22.751409517912364,24.334680013594127,24.91934089527822,24.336233056408666,48.86210387416193,21.715255522882558
6,6,0.0020899999999999977,26.829629403713547,23.834519336678007,61.87330946619199,27.438202965850525,26.673882660123997,25.35551141845328,63.54976251158026,21.994056853708276,34.48426310808317,24.68786935111955
6,789,0.002149999999999997,27.741119314802486,106.21051471627973,22.49997716692264,23.999011515372054,23.211497203687713,23.671330891553033,24.73520166933961,24.53334835244467,22.123981367894533,27.610965911612634
6,573,0.007689999999999987,25.98952498254554,24.94478001627949,23.551535361079036,24.00265721640978,20.793926111745954,23.84019747969497,24.49777354243729,83.3772969701288,21.99357051296119,24.658974367427383
6,654,0.005429999999999989,22.321766010582586,22.518168322856994,26.186334805291246,21.054035563728952,42.81181103355928,21.212591770126476,25.22699786535469,63.06968405463274,21.69363506055939,21.94786125516082
